Settlement Date,Spot Price ($/MWh),Scheduled Demand (MW),Scheduled Generation (MW),Semi Scheduled Generation (MW),Net Import (MW),Type
28/10/2025 17:30,97,4757.64,3887.284,1665.456,941.81,"FORECAST"
28/10/2025 18:00,163.58558,5187.63,4350.862,1485.748,786.37,"FORECAST"
28/10/2025 18:30,156.41143,5454.66,4756,1309.63,725.03,"FORECAST"
28/10/2025 19:00,158.97,5625.89,4976.497,1262.153,714.33,"FORECAST"
28/10/2025 19:30,210.05717,5741.33,5210.005,1186.055,739.88,"FORECAST"
28/10/2025 20:00,311.94178,5869.17,5307.996,1125.964,675.36,"FORECAST"
28/10/2025 20:30,249.79793,5711.48,5246.002,1091.768,708.14,"FORECAST"
28/10/2025 21:00,300.78,5551.93,4923.73,1065.5,493.3,"FORECAST"
28/10/2025 21:30,267.29358,5340.11,4772.998,1037.512,504.16,"FORECAST"
28/10/2025 22:00,265.70821,5124.53,4504.003,1016.297,425.69,"FORECAST"
28/10/2025 22:30,263.21153,4928.86,4417.001,947.359,469.09,"FORECAST"
28/10/2025 23:00,211.18124,4818.39,4389.002,886.518,492.43,"FORECAST"
28/10/2025 23:30,209.75421,4868.66,4540,831.97,541.15,"FORECAST"
29/10/2025 00:00,183.85,4770.61,4518.952,773.618,554.47,"FORECAST"
29/10/2025 00:30,210.45328,4623.32,4414.998,723.382,552.66,"FORECAST"
29/10/2025 01:00,206.12569,4480.14,4279,667.37,493.96,"FORECAST"
29/10/2025 01:30,215.91197,4375.01,4206.999,631.691,490.27,"FORECAST"
29/10/2025 02:00,183.45022,4278.73,4172.002,597.218,509.74,"FORECAST"
29/10/2025 02:30,217.28192,4245.5,4096.004,566.366,439.65,"FORECAST"
29/10/2025 03:00,207.17339,4214.74,4086.001,535.749,430.77,"FORECAST"
29/10/2025 03:30,216.62129,4222.34,4101.005,503.035,404.03,"FORECAST"
29/10/2025 04:00,216.37955,4306.34,4170.996,466.164,353.64,"FORECAST"
