date,Price,Demand,Scheduled_Gen,Semi_Scheduled_Gen,Net_Import
2025-10-28 02:20:00,67.52189,1333.69,79.99956,1515.53044,264.05
2025-10-28 02:25:00,53.37786,1326.02,79.99786,1501.35214,257.45
2025-10-28 02:30:00,50.45615,1323.95,80.0045,1502.2355,260.47
2025-10-28 02:35:00,48.00434,1334.67,79.9982,1512.3518,259.85
2025-10-28 02:40:00,35.4116,1313.89,79.99908,1515.28092,284.61
2025-10-28 02:45:00,35.78843,1326.25,79.99636,1494.39364,250.61
2025-10-28 02:50:00,42.60826,1326.22,80.00172,1452.51828,207.81
2025-10-28 02:55:00,29.99769,1307.82,80.00291,1441.38709,216.37
2025-10-28 03:00:00,42.16611,1385.79,80.0029,1425.4071,120.29
2025-10-28 03:05:00,36.17861,1325.83,80.0016,1408.3784,163.63
2025-10-28 03:10:00,39.17566,1305.34,130.00312,1384.86688,211.13
2025-10-28 03:15:00,39.06998,1304.98,129.99974,1395.88026,222.68
2025-10-28 03:20:00,39.07005,1300.36,129.99545,1387.99455,219.4
2025-10-28 03:25:00,63.37468,1288.02,79.99689,1376.47311,169.66
2025-10-28 03:30:00,39.17752,1266.57,80.00497,1363.90503,178.63
2025-10-28 03:35:00,40.06728,1270.79,130.00484,1366.91516,227.98
2025-10-28 03:40:00,41.17404,1261.92,130.00033,1375.87967,246.08
2025-10-28 03:45:00,61.40778,1248.36,130.00338,1394.76662,279.09
2025-10-28 03:50:00,52.83287,1237.84,80.00069,1405.57931,249.96
2025-10-28 03:55:00,65.82969,1244.39,79.99643,1382.16357,219.59
2025-10-28 04:00:00,63.33202,1234.19,79.99675,1404.43325,252.56
2025-10-28 04:05:00,64.66009,1329.81,119.00018,1364.19982,154.48
2025-10-28 04:10:00,63.21201,1261.07,147.0001,1365.0899,253.37
2025-10-28 04:15:00,65.54432,1275.45,159.99543,1346.40457,233.02
2025-10-28 04:20:00,71.83932,1265.77,150.00068,1338.99932,225.22
2025-10-28 04:25:00,73.62994,1276.24,150.00289,1351.08711,226.87
2025-10-28 04:30:00,73.56174,1260.58,150.00113,1349.01887,240.69
2025-10-28 04:35:00,74.3744,1291.47,150.00468,1336.87532,197.01
2025-10-28 04:40:00,74.22619,1280.16,149.99956,1322.28044,193.75
2025-10-28 04:45:00,74.79876,1301.51,149.99987,1318.57013,168.38
2025-10-28 04:50:00,74.54406,1282.25,149.99698,1315.77302,185.06
2025-10-28 04:55:00,89.03513,1292.69,150.00035,1302.20965,160.8
2025-10-28 05:00:00,95.37154,1275.25,177.99923,1314.99077,219.81
2025-10-28 05:05:00,88.24199,1314.67,366.99696,1312.89304,369.76
2025-10-28 05:10:00,132.44159,1313.69,387.99939,1288.64061,367.59
2025-10-28 05:15:00,104.8547,1284.33,407.00137,1280.71863,409.02
2025-10-28 05:20:00,112.82728,1302.25,258.00491,1289.23509,247.58
2025-10-28 05:25:00,104.7872,1303.1,448.99783,1263.55217,415.27
2025-10-28 05:30:00,105.43878,1349.86,491.24908,1242.12092,388.66
2025-10-28 05:35:00,102.76603,1367.16,592.50391,1245.17609,477.83
2025-10-28 05:40:00,103.75273,1377.43,583.99867,1227.23133,440.2
